Lazy,Over,six,Cochabamba,El_Alto,La_Paz,Oruro,Santa_Cruz,Shocks,Manufacture,Commerce,Services,Individual,Consumption,Groups,Village,Others,Loan_Term,Lenders,Years_with_new_loans,First_timer,Cohort_1997,Cohort_1998,Cohort_1999,Cohort_2000,Default_First,Number_Potential_Workers,Age_Main_Income_Source,Education_Average,Diversification,Savings,Migrants,Female_Main_Person,Commercial,Assets,cruzados,Shocks_97,Shocks_98,Shocks_99,Shocks_00,Shocks_01,cuest
1.0,1.0,D,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.0,2,1,1,1,0,0,0,0,4,48.0,12.666667,2.0,1,0.0,0,0,0.99853164,0,0,0,0,0,0,307
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.5,1,1,1,0,1,0,0,0,4,43.0,5.0,1.0,0,0.0,0,1,0.6590896,0,0,0,1,0,0,308
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1,1,1,1,0,0,0,0,2,30.0,8.0,0.0,0,0.0,0,0,0.032305434,0,0,1,0,0,0,311
0.0,1.0,B,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2.0,1,1,1,0,1,0,0,0,2,29.0,8.5,1.5,0,0.0,0,0,0.14845814,0,0,0,1,0,0,313
1.0,1.0,D,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,1,1,1,0,1,0,0,0,4,31.0,10.666667,1.5,1,0.0,1,0,0.43215856,0,0,1,1,1,0,316
1.0,1.0,E,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4.0,1,1,0,1,0,0,0,0,5,47.0,11.25,2.0,0,0.0,0,0,3.046476,0,1,0,0,0,1,317
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.0,2,1,1,0,1,0,0,0,4,27.0,15.333333,1.0,1,0.0,0,0,4.70837,1,0,0,0,1,1,318
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,1,1,1,0,1,0,0,0,2,39.0,12.0,1.0,1,0.0,1,1,1.0855948,0,0,0,1,1,1,319
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,15.0,1,1,1,0,1,0,0,0,2,36.0,12.0,2.25,0,1.0,0,0,0.18950073,0,0,0,0,1,1,320
0.0,1.0,C,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.6666666,2,2,0,1,0,0,0,0,5,42.0,8.666667,1.125,1,0.0,0,0,0.43370044,0,0,0,0,1,1,321
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5,1,1,1,0,0,0,1,0,4,54.0,9.0,1.25,0,0.0,1,1,0.80963296,0,0,0,0,1,0,325
0.0,1.0,B,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.8333333,1,1,1,0,0,1,0,0,3,42.0,1.3333334,1.0,0,0.0,0,0,0.35976508,0,0,0,1,0,0,326
0.0,1.0,C,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,1,1,1,0,0,1,0,0,2,27.0,6.5,2.625,1,0.0,0,0,0.20117477,0,0,0,0,1,0,327
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6666667,1,1,1,0,0,1,0,0,2,37.0,6.0,1.75,0,0.0,0,1,0.074331865,0,0,0,1,0,0,330
,0.0,A,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,1,1,1,0,0,1,0,0,7,55.0,12.8,1.25,1,0.0,1,0,4.8737445,0,0,0,0,0,0,332
1.0,1.0,D,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5.0,1,1,0,0,0,1,0,0,7,54.0,12.8,2.125,1,0.0,0,1,15.98,0,0,0,1,1,0,333
0.0,1.0,C,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8.0,1,1,1,1,0,0,0,0,2,30.0,16.0,1.25,1,0.0,1,1,38.416843,0,0,0,0,1,1,334
,,F,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.0,1,1,1,0,1,0,0,0,2,24.0,12.0,1.125,0,0.0,0,0,1.7945374,0,0,0,0,0,0,335
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3.0,1,1,0,1,0,0,0,0,7,45.0,11.2,1.0,1,1.0,1,1,10.6116295,0,0,0,1,1,0,337
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,8.0,2,1,1,0,1,0,0,0,3,48.0,12.5,1.0,0,0.0,1,0,2.0101323,0,0,0,0,1,1,338
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.0,2,2,0,0,1,0,0,0,3,35.0,7.0,3.0,1,0.0,1,0,2.278458,0,0,1,0,1,1,339
,0.0,A,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,1,1,1,0,0,0,0,0,3,50.0,8.0,2.0,1,1.0,0,1,0.6160059,0,0,0,0,0,1,346
,0.0,A,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.5,2,1,1,0,0,0,1,0,8,27.0,7.571429,2.5,0,0.0,0,1,1.6497798,0,0,0,0,0,0,347
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.6666667,1,1,1,0,0,1,0,0,5,34.0,9.25,2.0,0,0.0,0,0,0.08671072,0,0,0,0,0,0,348
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1,1,1,0,1,0,0,0,4,40.0,7.0,1.0,0,0.0,0,1,0.1320558,0,0,0,1,0,0,352
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.0,2,1,1,0,0,0,1,0,3,63.0,17.0,1.0,0,1.0,0,0,4.55,0,0,0,0,0,0,353
1.0,1.0,E,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,2,1,1,0,1,0,0,0,3,63.0,17.0,1.0,0,1.0,0,0,4.55,0,0,1,0,0,0,353
,0.0,A,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.0,1,1,1,0,0,1,0,0,3,40.0,16.0,1.0,1,1.0,0,0,4.727188,0,0,0,0,0,0,354
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,1,1,1,1,0,0,0,0,3,61.0,11.333333,3.25,1,1.0,0,0,4.1643176,0,1,0,0,0,0,356
,0.0,A,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2.0,2,2,0,1,0,0,0,1,3,33.0,11.666667,2.0,0,0.0,1,0,2.272922,0,0,0,1,0,1,358
0.0,1.0,B,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.5,2,2,0,0,1,0,0,0,2,34.0,9.0,2.0,1,0.0,1,0,0.5693539,0,0,0,1,0,0,359
,0.0,A,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1.5,1,1,1,0,0,0,0,0,3,40.0,10.333333,3.0,0,0.0,0,0,2.6010277,0,0,0,0,0,1,360
1.0,1.0,E,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2.0,2,1,1,0,1,0,0,1,2,32.0,8.0,2.0,0,0.0,1,1,0.4660793,1,0,0,0,1,0,362
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,3,1,1,0,1,0,0,0,2,24.0,6.0,1.0,0,0.0,0,1,0.06314244,0,0,0,0,0,0,363
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.25,1,1,1,1,0,0,0,1,2,24.0,6.0,1.0,0,0.0,0,1,0.06314244,0,0,0,0,0,0,363
0.0,1.0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1,2,0,0,0,0,1,0,1,42.0,12.0,1.25,1,0.0,0,1,8.530764,0,0,0,0,0,0,365
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.5,1,1,1,0,0,0,0,0,2,28.0,12.0,1.25,1,0.0,0,0,2.2274745,0,0,0,0,0,1,366
,0.0,A,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.8333333,1,1,1,0,0,0,1,0,5,49.0,10.666667,3.25,1,1.0,1,0,1.3949486,0,0,0,0,1,1,368
1.0,1.0,D,0,0,0,0,1,1,0,0,0,0,0,0,0,1,18.0,1,1,1,1,0,0,0,0,5,39.0,9.5,2.5,0,0.0,1,1,0.31187958,0,0,0,1,1,1,371
0.0,1.0,C,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.0,1,1,0,1,0,0,0,0,7,52.0,6.714286,2.25,0,1.0,1,0,0.2474743,0,0,0,0,0,0,372
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.25,2,1,1,0,0,0,0,1,2,28.0,12.5,2.375,0,0.0,0,0,0.87180614,0,0,0,0,0,1,373
1.0,1.0,E,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,4,37.0,10.25,1.0,0,0.0,0,0,0.16901615,0,0,0,1,1,1,375
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4.0,2,1,1,0,0,1,0,0,6,46.0,14.6,2.0,1,0.0,0,0,3.1898973,0,0,0,1,0,1,378
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10.0,2,2,0,0,1,0,0,0,2,26.0,16.0,1.25,1,0.0,1,1,4.14,0,0,0,0,1,1,379
0.0,1.0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5,1,2,0,0,1,0,0,0,2,26.0,12.0,1.0,1,0.0,0,1,0.4821586,0,0,0,0,0,0,380
0.0,1.0,B,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.8333333,2,1,1,1,0,0,0,0,1,30.0,9.0,1.25,1,1.0,1,1,0.4149486,0,0,0,0,0,0,385
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,1,1,1,0,0,0,1,0,1,30.0,9.0,2.5,1,1.0,1,1,0.4149486,0,0,0,0,1,0,385
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,1,1,1,0,1,0,0,0,3,44.0,6.5,0.5,1,1.0,0,0,1.0262114,0,0,1,1,1,1,386
1.0,1.0,E,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.25,1,2,0,0,0,0,1,0,7,36.0,7.4,3.125,0,1.0,0,1,0.116005875,0,0,0,0,1,1,387
0.0,1.0,C,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.25,1,1,0,1,0,0,0,1,7,36.0,7.4,2.5,0,1.0,0,1,0.116005875,0,0,0,0,0,0,387
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,1,1,1,0,1,0,0,0,4,36.0,10.5,1.25,0,0.0,0,0,0.47519824,0,0,0,1,1,0,388
1.0,1.0,E,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.0,2,1,1,0,1,0,0,0,2,35.0,4.0,1.0,0,0.0,0,0,2.8998826,0,0,0,0,0,0,389
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2.0,1,1,0,1,0,0,0,0,3,36.0,12.0,1.0,1,0.0,0,1,1.6234214,0,0,1,0,0,0,391
0.0,1.0,B,0,0,0,0,1,1,0,1,0,0,1,0,0,0,4.0,1,1,1,0,0,1,0,0,2,21.0,17.0,2.0,1,0.0,0,0,3.2437005,0,0,0,1,0,0,394
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.8333333,1,2,0,0,1,0,0,0,5,48.0,9.25,2.375,1,0.0,0,1,0.40628484,0,0,0,1,1,0,396
1.0,1.0,E,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,1,1,1,0,0,0,1,0,2,39.0,4.5,1.125,1,0.0,0,0,0.4765859,0,0,0,0,0,1,397
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,2,1,1,0,0,1,0,0,5,34.0,11.0,2.25,1,1.0,1,0,1.2462114,0,0,0,0,0,0,403
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,1,1,1,0,1,0,0,0,4,34.0,6.6666665,1.0,0,0.0,0,0,0.13443466,0,0,0,0,1,1,405
1.0,1.0,E,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1.3333334,1,1,1,0,0,0,1,0,2,39.0,9.0,1.0,1,0.0,0,0,2.577533,0,0,0,0,1,1,406
,,F,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,1,1,1,0,1,0,0,0,2,33.0,14.5,1.125,0,0.0,0,0,0.50403816,0,0,0,1,0,1,407
0.0,1.0,B,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.41666666,1,1,1,0,0,0,0,0,2,53.0,2.0,1.0,0,1.0,1,0,0.1927166,0,0,0,0,0,1,409
,,F,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5,1,1,1,1,0,0,0,0,4,38.0,11.0,2.0,1,1.0,1,0,7.856843,0,0,0,0,0,0,411
1.0,1.0,E,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1.5,1,1,0,1,0,0,0,0,3,52.0,10.0,2.0,0,0.0,1,1,0.35607928,0,1,1,0,0,0,412
,0.0,A,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,2,1,1,0,1,0,0,0,2,29.0,12.0,1.5,0,0.0,1,0,0.58795893,0,0,0,0,0,0,414
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.8333333,1,1,1,1,0,0,0,0,2,42.0,10.0,2.0,1,0.0,1,1,1.4841851,0,0,1,0,0,0,416
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,1,1,1,0,0,1,0,0,5,42.0,10.333333,1.5,1,0.0,0,0,3.8090162,0,0,0,1,1,0,419
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1,1,1,0,0,1,0,0,2,35.0,12.0,2.25,0,0.0,0,1,1.3208958,0,0,0,0,1,0,420
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10.0,1,1,1,0,1,0,0,0,5,50.0,11.0,2.25,1,0.0,0,0,1.2172246,0,0,0,1,1,1,421
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,1,1,0,0,1,0,0,0,5,46.0,8.333333,1.125,1,0.0,0,0,0.6381057,0,0,1,1,1,0,423
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.33333334,1,2,0,1,0,0,0,0,2,40.0,17.0,1.0,0,0.0,1,0,2.4135537,0,1,0,0,0,0,424
1.0,1.0,E,0,0,0,0,1,1,0,0,1,0,1,0,0,0,6.0,1,1,1,0,0,1,0,0,2,35.0,10.5,1.75,0,0.0,0,1,1.6590015,0,0,0,0,1,1,425
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.0,2,1,1,1,0,0,0,1,2,26.0,12.0,1.0,0,0.0,0,0,0.66215855,0,0,0,0,0,0,428
1.0,1.0,E,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,1,1,1,0,0,1,0,0,4,48.0,6.0,1.25,0,0.0,0,0,0.31621146,0,0,0,0,1,1,429
1.0,1.0,D,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1,1,1,0,1,0,0,0,2,30.0,11.5,2.0,0,1.0,0,0,0.17342143,0,0,0,0,0,0,431
1.0,1.0,D,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,1,3,0,1,0,0,0,0,2,35.0,3.0,0.5,1,0.0,1,0,0.07580029,0,1,1,1,0,0,432
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3.0,1,1,1,0,0,0,1,0,2,33.0,11.0,1.5,0,0.0,0,0,0.60418504,0,0,0,0,0,1,435
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,3,53.0,6.0,2.0,0,0.0,0,1,1.3380324,0,0,0,0,0,1,436
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3.0,1,1,1,0,0,1,0,1,5,49.0,5.4,1.25,1,0.0,0,0,3.0648458,0,0,0,1,1,1,438
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.5,1,1,1,1,0,0,0,0,5,49.0,5.4,1.25,1,0.0,0,0,3.0648458,0,0,0,0,0,0,438
0.0,1.0,B,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.5,1,3,0,1,0,0,0,0,5,35.0,11.75,3.25,1,0.0,1,0,3.35837,0,0,0,0,0,0,442
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3.0,1,2,0,1,0,0,0,0,4,35.0,8.0,2.0,0,0.0,0,0,32.370262,0,0,0,0,0,1,443
1.0,1.0,D,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.0,1,1,1,0,0,0,0,0,2,45.0,17.0,1.0,1,0.0,0,0,11.309082,0,0,0,0,0,0,444
1.0,1.0,E,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,1,1,1,1,0,0,0,0,2,38.0,12.0,2.25,1,0.0,1,0,1.5787371,0,0,0,0,1,0,445
1.0,1.0,E,0,0,0,0,1,1,1,0,0,0,0,0,0,1,10.0,1,1,1,0,1,0,0,0,5,50.0,10.8,1.125,0,0.0,1,0,1.5001321,0,0,0,0,1,0,446
1.0,1.0,E,0,0,0,0,1,1,0,0,1,0,1,0,0,0,7.0,2,2,0,0,1,0,0,0,4,49.0,16.0,2.25,0,0.0,0,1,3.8049488,1,0,0,0,0,1,447
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,1,1,1,0,1,0,0,0,2,36.0,5.0,1.25,0,1.0,1,1,1.7577534,0,0,0,0,0,1,448
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.5,2,1,0,0,0,1,0,0,4,48.0,14.0,1.25,1,0.0,1,0,14.057474,1,0,0,1,1,0,450
0.0,1.0,B,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,1,1,1,0,1,0,0,0,3,38.0,12.0,1.0,1,0.0,0,0,0.4632599,0,0,0,0,0,0,452
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,5.0,1,1,1,0,1,0,0,0,4,32.5,8.5,1.0,0,0.0,0,0,2.6036708,0,0,0,1,0,1,453
,0.0,A,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.083333336,1,1,1,1,0,0,0,0,2,42.0,8.5,1.25,1,0.0,0,0,3.1482377,0,0,0,0,0,0,454
,0.0,A,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.083333336,2,1,1,0,0,1,0,0,2,42.0,8.5,1.875,1,0.0,0,0,3.1482377,0,0,0,0,0,0,454
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.083333336,1,1,1,0,1,0,0,1,2,42.0,8.5,1.25,1,0.0,0,0,3.1482377,0,0,1,0,0,0,454
,,F,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,4,3,0,1,0,0,0,0,2,30.0,13.5,2.0,1,0.0,0,0,4.6249485,0,0,0,1,0,1,456
,0.0,A,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,4,4,0,0,1,0,0,0,2,30.0,13.5,3.25,1,0.0,0,0,4.6249485,0,0,0,1,0,1,456
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.16666667,1,1,1,0,0,0,0,0,7,40.0,8.5,2.875,1,0.0,1,1,0.55837,0,0,0,0,0,1,457
1.0,1.0,D,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5,1,1,1,0,1,0,0,0,7,40.0,8.5,3.75,1,0.0,1,1,0.55837,0,0,1,0,0,0,457
0.0,1.0,B,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1.5,1,1,0,0,0,0,1,0,2,27.0,11.5,1.0,1,0.0,0,1,0.31395006,0,0,0,0,0,1,459
1.0,1.0,E,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,5,1,1,0,1,0,0,0,4,40.0,10.5,0.5,1,0.0,1,0,0.101395,0,0,0,0,0,0,461
1.0,1.0,E,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,5,1,0,1,0,0,0,1,4,40.0,10.5,0.0,1,0.0,1,0,0.101395,0,0,0,0,0,0,461
,0.0,A,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,1,1,0,0,0,0,0,0,5,47.0,8.5,2.0,1,0.0,0,0,0.63773865,0,0,0,0,0,0,464
0.0,1.0,C,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1.0,1,1,0,1,0,0,0,0,2,30.0,6.5,2.0,0,0.0,0,1,1.4483113,0,1,1,0,0,0,466
1.0,1.0,E,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0,1,2,0,1,0,0,0,0,5,55.0,11.5,1.25,0,0.0,0,0,2.0754771,0,0,0,0,0,0,469
0.0,1.0,B,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.25,1,2,0,0,1,0,0,0,2,35.0,8.0,1.0,0,0.0,1,0,0.3849486,0,0,0,0,0,0,470
0.0,1.0,B,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.33333334,1,2,0,0,0,1,0,0,2,32.0,12.0,2.0,0,0.0,0,0,0.75800294,0,0,0,0,0,0,472
,0.0,A,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5.0,1,1,1,0,0,0,0,0,2,39.0,12.0,2.0,1,0.0,0,0,1.5618576,0,0,0,0,0,1,474
0.0,1.0,B,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5.0,1,1,0,1,0,0,0,0,4,26.0,10.25,1.0,0,0.0,0,1,2.9164758,0,0,0,0,0,1,476
1.0,1.0,E,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.5833333,1,4,0,1,0,0,0,0,5,41.0,5.5,3.25,0,0.0,0,0,0.3349486,0,0,0,0,1,0,478
,0.0,A,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.41666666,3,3,0,0,0,1,0,0,3,42.0,7.3333335,2.0,1,1.0,1,0,0.58318645,0,0,0,0,1,1,479
1.0,1.0,D,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,2,1,1,0,0,1,0,0,2,28.0,15.0,0.5,1,0.0,0,0,0.23957416,0,0,0,0,0,0,481
,0.0,A,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,5,43.0,11.666667,2.5,0,0.0,0,0,0.14901616,0,0,0,0,0,1,486
0.0,1.0,B,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.25,1,2,0,0,0,0,1,0,2,30.0,12.0,2.0,0,0.0,0,0,0.48458147,0,0,0,0,0,1,488
0.0,1.0,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,2,1,1,0,1,0,0,0,6,51.0,10.333333,1.75,0,0.0,0,0,1.1938326,0,0,0,0,0,0,489
0.0,1.0,B,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.33333334,1,2,0,0,0,0,1,0,7,50.0,10.857142,4.0,1,0.0,0,1,1.2317328,0,0,0,0,1,1,490
1.0,1.0,E,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.33333334,1,2,0,0,0,1,0,0,4,61.0,10.0,2.25,0,1.0,0,0,0.6052129,0,0,0,0,0,0,494
1.0,1.0,D,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.25,2,3,0,1,0,0,0,1,2,37.0,12.5,1.5,0,0.0,1,1,0.48516887,0,0,0,1,0,0,497
0.0,1.0,B,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.33333334,1,2,0,0,0,1,0,0,2,21.0,10.0,2.0,0,0.0,1,0,0.37900147,0,0,0,0,0,0,500
0.0,1.0,C,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.33333334,1,1,1,0,0,0,0,0,2,23.5,12.0,2.0,0,0.0,0,0,0.107195295,0,0,0,0,0,1,505
0.0,1.0,C,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5.0,2,1,1,0,1,0,0,0,3,36.0,7.3333335,1.0,1,1.0,0,0,1.8964758,0,0,0,1,1,1,507
1.0,1.0,E,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.8333333,1,3,0,0,1,0,0,0,3,42.0,8.5,1.0,0,0.0,1,0,0.95837003,0,0,0,0,0,1,511
0.0,1.0,C,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.41666666,1,3,0,0,0,1,0,0,2,31.0,12.0,2.0,0,0.0,0,0,1.9492658,0,0,0,0,1,1,515
1.0,1.0,D,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.33333334,2,1,1,0,1,0,0,0,4,41.0,4.0,1.0,0,0.0,1,0,1.766975,0,0,0,0,0,0,517
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,1,1,1,0,0,0,0,0,3,40.0,11.0,2.625,1,0.0,1,1,0.22026432,0,0,0,0,0,1,522
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.3333334,1,1,1,0,0,0,1,0,2,33.0,7.0,1.125,0,0.0,1,0,0.13671072,0,0,0,0,1,1,525
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.5,1,2,0,1,0,0,0,0,4,42.0,7.0,2.0,1,0.0,0,0,0.19823788,0,0,0,0,1,0,526
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.41666666,1,1,1,0,0,0,0,0,2,45.0,3.5,2.125,0,0.0,0,0,0.01688693,0,0,0,0,0,0,529
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,1,2,0,0,0,0,1,0,3,40.0,4.0,2.0,1,0.0,0,0,0.014684288,0,0,0,0,1,1,530
,0.0,A,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,1,1,1,0,0,0,1,1,3,23.0,7.3333335,3.25,0,0.0,0,0,0.14831132,0,0,0,0,0,0,532
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1,1,1,1,0,0,0,1,4,54.0,7.3333335,2.25,1,1.0,1,0,0.22320117,0,0,1,0,0,0,533
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.41666666,2,1,1,0,0,0,0,0,3,54.0,14.5,1.5,0,1.0,1,1,3.5314243,0,0,0,0,0,1,535
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.6666667,2,1,1,0,0,0,0,0,3,54.0,14.5,1.5,0,1.0,1,1,3.5314243,0,0,0,0,0,1,535
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,1,1,1,0,0,0,0,0,3,32.0,13.0,2.25,0,1.0,0,1,0.40963286,0,0,0,0,0,1,536
0.0,1.0,B,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,2,1,0,1,0,0,0,0,2,63.0,,1.0,1,0.0,0,0,1.9105285,0,0,0,0,0,0,537
0.0,1.0,B,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2,1,1,0,0,1,0,1,2,29.0,3.5,2.0,0,0.0,0,0,0.063142434,0,0,0,0,0,0,540
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,1,0,4,44.0,6.75,2.0,1,0.0,1,0,0.08516887,0,0,0,0,1,0,543
,0.0,A,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1.5,1,3,0,0,0,1,0,0,4,60.0,11.333333,2.25,1,0.0,0,0,0.5873715,0,0,0,0,1,1,544
